,date,predict,real
75,2014/12/25,3092.4539,3164.16
76,2014/12/26,3174.018,3223.86
77,2014/12/29,3182.6262,3190.3
78,2014/12/30,3185.046,3239.36
79,2014/12/31,3257.3408,3369.28
80,2015/1/5,3372.9595,3394.22
81,2015/1/6,3373.216,3374.9
82,2015/1/7,3396.967,3381.57
83,2015/1/8,3319.2524,3404.83
84,2015/1/9,3328.2327,3275.19
85,2015/1/12,3249.4507,3259.39
86,2015/1/13,3265.2537,3268.48
87,2015/1/14,3243.0095,3337.08
88,2015/1/15,3353.6592,3400.32
89,2015/1/16,3393.7795,3262.21
90,2015/1/19,3130.1274,3190.25
91,2015/1/20,3198.4717,3337.0
92,2015/1/21,3343.6,3352.38
93,2015/1/22,3363.6995,3406.79
94,2015/1/23,3379.916,3384.8
95,2015/1/26,3406.2524,3390.22
96,2015/1/27,3362.9163,3354.8
97,2015/1/28,3337.8545,3286.79
98,2015/1/29,3286.4114,3288.5
99,2015/1/30,3239.774,3175.13
100,2015/2/2,3159.7505,3207.94
101,2015/2/3,3235.3784,3238.98
102,2015/2/4,3200.835,3251.21
103,2015/2/5,3164.6262,3129.54
104,2015/2/6,3087.8628,3119.03
105,2015/2/9,3109.839,3142.1
106,2015/2/10,3157.4126,3166.42
107,2015/2/11,3175.5635,3181.77
108,2015/2/12,3186.9375,3237.16
109,2015/2/13,3228.1738,3228.85
110,2015/2/16,3243.9812,3255.73
111,2015/2/17,3269.0012,3257.22
112,2015/2/25,3246.4043,3300.62
113,2015/2/26,3308.834,3324.55
114,2015/2/27,3331.7627,3336.76
115,2015/3/2,3343.984,3317.7
116,2015/3/3,3281.7683,3286.59
117,2015/3/4,3306.7314,3266.64
118,2015/3/5,3261.8613,3266.93
119,2015/3/6,3268.6602,3307.7
120,2015/3/9,3326.0842,3309.92
121,2015/3/10,3314.7224,3325.05
122,2015/3/11,3318.626,3360.05
123,2015/3/12,3364.178,3391.26
124,2015/3/13,3398.6128,3449.31
125,2015/3/16,3458.8696,3504.12
126,2015/3/17,3513.1387,3577.66
127,2015/3/18,3599.1072,3600.68
128,2015/3/19,3591.4675,3632.34
129,2015/3/20,3631.795,3688.25
130,2015/3/23,3704.0164,3715.87
131,2015/3/24,3688.834,3693.15
132,2015/3/25,3659.8242,3707.32
133,2015/3/26,3696.728,3710.48
134,2015/3/27,3693.3584,3795.94
135,2015/3/30,3818.031,3835.57
136,2015/3/31,3751.912,3817.08
137,2015/4/1,3833.6426,3835.45
138,2015/4/2,3830.3848,3864.41
139,2015/4/3,3881.78,3961.67
140,2015/4/7,3977.4863,4000.22
141,2015/4/8,4003.6814,4016.4
142,2015/4/9,3967.4434,4040.35
143,2015/4/10,4069.7449,4128.07
144,2015/4/13,4156.174,4168.35
145,2015/4/14,4159.407,4175.49
146,2015/4/15,4111.498,4195.31
147,2015/4/16,4241.217,4317.22
148,2015/4/17,4306.5244,4356.0
149,2015/4/20,4240.164,4294.38
150,2015/4/21,4308.7417,4400.19
151,2015/4/22,4405.3096,4444.41
152,2015/4/23,4398.6196,4416.38
153,2015/4/24,4387.849,4529.74
154,2015/4/27,4520.923,4572.39
155,2015/4/28,4438.6724,4499.95
156,2015/4/29,4481.843,4507.34
157,2015/4/30,4452.115,4487.57
158,2015/5/4,4499.2754,4488.87
159,2015/5/5,4284.865,4376.35
160,2015/5/6,4333.0244,4213.76
161,2015/5/7,4095.8816,4206.86
162,2015/5/8,4274.204,4334.88
163,2015/5/11,4378.7734,4402.31
164,2015/5/12,4418.6885,4415.63
165,2015/5/13,4382.012,4397.75
166,2015/5/14,4397.726,4366.82
167,2015/5/15,4319.667,4324.83
168,2015/5/18,4323.9053,4418.4
169,2015/5/19,4502.6514,4520.54
170,2015/5/20,4481.258,4530.48
171,2015/5/21,4574.6875,4658.27
172,2015/5/22,4643.907,4814.67
173,2015/5/25,4783.23,4911.69
174,2015/5/26,4831.675,4958.16
175,2015/5/27,4867.635,4986.5
176,2015/5/28,4548.4297,4698.19
177,2015/5/29,4625.4297,4829.5
178,2015/6/1,4852.9087,4911.57
179,2015/6/2,4868.6797,4942.07
180,2015/6/3,4846.9653,4947.97
181,2015/6/4,4895.2534,5051.63
182,2015/6/5,4897.9097,5146.95
183,2015/6/8,4942.581,5147.45
184,2015/6/9,4988.874,5164.16
185,2015/6/10,5078.4546,5122.46
186,2015/6/11,5063.3975,5178.19
187,2015/6/12,5100.57,5176.8
188,2015/6/15,5012.8926,5029.68
189,2015/6/16,4865.3867,4983.66
190,2015/6/17,4976.973,4966.77
191,2015/6/18,4751.827,4744.08
192,2015/6/19,4459.1113,4577.94
193,2015/6/23,4651.255,4691.77
194,2015/6/24,4707.827,4720.7
195,2015/6/25,4515.0693,4456.9
196,2015/6/26,4184.4253,4297.48
197,2015/6/29,4083.434,4279.97
198,2015/6/30,4312.919,4317.05
199,2015/7/1,4060.281,4080.39
200,2015/7/2,3961.401,3927.13
201,2015/7/3,3676.0278,3975.21
202,2015/7/6,3810.0278,3750.57
203,2015/7/7,3715.8098,3599.25
204,2015/7/8,3479.9253,3748.48
205,2015/7/9,3757.2202,3959.22
206,2015/7/10,3923.1284,4030.2
207,2015/7/13,4007.4624,4035.44
208,2015/7/14,3944.0574,3914.27
209,2015/7/15,3799.825,3877.51
210,2015/7/16,3847.8984,3994.48
211,2015/7/17,4008.8242,4021.33
212,2015/7/20,4018.7876,4041.82
213,2015/7/21,4043.7583,4042.34
214,2015/7/22,4048.3682,4132.61
215,2015/7/23,4169.473,4184.45
216,2015/7/24,4100.709,4051.16
217,2015/7/27,3698.5771,3762.53
218,2015/7/28,3710.3254,3792.07
219,2015/7/29,3807.8179,3844.37
220,2015/7/30,3746.9692,3729.51
221,2015/7/31,3680.6863,3648.94
222,2015/8/3,3627.7598,3757.03
223,2015/8/4,3795.0518,3782.35
224,2015/8/5,3692.1643,3710.57
225,2015/8/6,3678.729,3756.74
226,2015/8/7,3772.248,3943.62
227,2015/8/10,3983.3086,3970.34
228,2015/8/11,3934.5693,3937.77
229,2015/8/12,3898.6821,3955.79
230,2015/8/13,3986.9038,4000.68
231,2015/8/14,3984.167,3994.54
232,2015/8/17,4015.2383,4006.34
233,2015/8/18,3728.9573,3811.43
234,2015/8/19,3830.9653,3788.01
235,2015/8/20,3643.9624,3652.84
236,2015/8/21,3523.098,3388.36
237,2015/8/24,3199.947,3123.03
238,2015/8/25,2964.2917,3092.04
239,2015/8/26,2967.4148,3085.42
240,2015/8/27,3076.84,3235.84
241,2015/8/28,3272.6213,3207.86
242,2015/8/31,3200.8855,3180.33
243,2015/9/1,3162.782,3194.49
244,2015/9/2,3172.5479,3217.58
245,2015/9/7,3107.5183,3174.71
246,2015/9/8,3183.059,3256.74
247,2015/9/9,3257.5833,3243.28
248,2015/9/10,3224.387,3223.76
249,2015/9/11,3221.2527,3229.48
250,2015/9/14,3116.907,3081.7
251,2015/9/15,3015.6353,3182.93
252,2015/9/16,3181.361,3204.7
253,2015/9/17,3108.5562,3122.05
254,2015/9/18,3119.9219,3159.88
255,2015/9/21,3167.8943,3213.48
256,2015/9/22,3207.6895,3164.04
257,2015/9/23,3129.7195,3151.17
258,2015/9/24,3162.7085,3149.95
259,2015/9/25,3099.0222,3103.07
260,2015/9/28,3112.4604,3068.3
261,2015/9/29,3047.9688,3073.3
262,2015/9/30,3073.3076,3172.28
263,2015/10/8,3187.9788,3192.72
264,2015/10/9,3210.326,3318.71
265,2015/10/12,3311.907,3298.63
266,2015/10/13,3318.7385,3307.32
267,2015/10/14,3288.003,3338.3
268,2015/10/15,3355.5127,3393.02
269,2015/10/16,3399.0198,3423.4
270,2015/10/19,3407.274,3425.52
271,2015/10/20,3448.234,3447.26
272,2015/10/21,3326.1255,3373.78
273,2015/10/22,3402.688,3422.02
274,2015/10/23,3431.0618,3457.52
275,2015/10/26,3449.0923,3441.57
276,2015/10/27,3446.096,3439.76
277,2015/10/28,3401.7676,3411.71
278,2015/10/29,3421.3774,3417.2
279,2015/10/30,3408.21,3391.06
280,2015/11/2,3368.2793,3346.28
281,2015/11/3,3340.6707,3459.65
282,2015/11/4,3458.413,3585.66
283,2015/11/5,3535.5676,3596.38
284,2015/11/6,3619.4678,3673.76
285,2015/11/9,3676.9282,3669.53
286,2015/11/10,3659.569,3654.88
287,2015/11/11,3666.7363,3659.31
288,2015/11/12,3642.423,3632.56
289,2015/11/13,3594.8025,3607.61
290,2015/11/16,3624.9648,3678.27
291,2015/11/17,3632.7178,3617.07
292,2015/11/18,3575.6565,3618.21
293,2015/11/19,3637.582,3640.53
294,2015/11/20,3640.2405,3654.75
295,2015/11/23,3623.9104,3616.48
296,2015/11/24,3618.445,3648.37
297,2015/11/25,3664.5522,3668.38
298,2015/11/26,3643.89,3621.9
299,2015/11/27,3435.4084,3470.37
300,2015/11/30,3471.1306,3483.41
301,2015/12/1,3472.9646,3538.85
302,2015/12/2,3552.2966,3591.73
303,2015/12/3,3591.411,3568.97
304,2015/12/4,3530.9883,3543.95
305,2015/12/7,3548.2205,3518.65
306,2015/12/8,3480.9304,3495.7
307,2015/12/9,3495.9272,3503.65
308,2015/12/10,3477.5718,3455.55
309,2015/12/11,3451.916,3521.78
310,2015/12/14,3544.0208,3529.96
311,2015/12/15,3517.077,3538.69
312,2015/12/16,3531.4956,3583.41
313,2015/12/17,3597.225,3614.7
314,2015/12/18,3595.51,3651.06
315,2015/12/21,3662.97,3652.64
316,2015/12/22,3650.4597,3684.57
317,2015/12/23,3657.8638,3640.22
318,2015/12/24,3612.574,3635.26
319,2015/12/25,3639.399,3641.59
320,2015/12/28,3563.3276,3564.17
321,2015/12/29,3552.5835,3573.68
322,2015/12/30,3568.216,3580.6
323,2015/12/31,3547.1445,3538.69
324,2016/1/4,3327.6086,3328.14
325,2016/1/5,3310.9304,3362.97
326,2016/1/6,3398.828,3309.66
327,2016/1/7,3169.397,3235.45
328,2016/1/8,3211.6082,3166.22
329,2016/1/11,3058.122,3047.66
330,2016/1/12,3057.645,3059.02
331,2016/1/13,2986.224,3012.29
332,2016/1/14,3038.9106,3001.71
333,2016/1/15,2934.6648,2945.45
334,2016/1/18,2950.2803,3012.07
335,2016/1/19,3043.5405,3016.28
336,2016/1/20,2986.78,2998.79
337,2016/1/21,2917.3213,2931.36
338,2016/1/22,2951.8057,2955.78
339,2016/1/25,2960.6924,2911.99
340,2016/1/26,2814.261,2768.77
341,2016/1/27,2721.388,2740.54
342,2016/1/28,2672.77,2755.37
343,2016/1/29,2766.7974,2735.26
344,2016/2/1,2697.208,2755.16
345,2016/2/2,2769.189,2746.07
346,2016/2/3,2739.8545,2793.3
347,2016/2/4,2792.1497,2790.06
348,2016/2/5,2769.018,2760.36
349,2016/2/15,2747.8235,2840.62
350,2016/2/16,2855.666,2868.7
351,2016/2/17,2883.1763,2893.21
352,2016/2/18,2871.3125,2872.72
353,2016/2/19,2866.1328,2933.96
354,2016/2/22,2948.2207,2928.05
355,2016/2/23,2918.721,2929.87
356,2016/2/24,2937.8481,2922.24
357,2016/2/25,2818.0557,2784.75
358,2016/2/26,2806.7375,2755.89
359,2016/2/29,2736.133,2747.56
360,2016/3/1,2737.345,2852.7
361,2016/3/2,2897.3394,2878.45
362,2016/3/3,2878.1443,2880.37
363,2016/3/4,2872.951,2911.84
364,2016/3/7,2910.7283,2902.62
365,2016/3/8,2895.7397,2863.01
366,2016/3/9,2864.445,2863.18
367,2016/3/10,2823.527,2815.61
368,2016/3/11,2822.7893,2889.82
369,2016/3/14,2876.8423,2865.79
370,2016/3/15,2867.999,2881.53
371,2016/3/16,2876.1616,2921.0
372,2016/3/17,2913.3066,2971.55
373,2016/3/18,2975.205,3028.32
374,2016/3/21,3058.3481,3019.1
375,2016/3/22,3030.188,3012.56
376,2016/3/23,3029.9875,2998.15
377,2016/3/24,2985.3823,2981.41
378,2016/3/25,3002.6519,3008.17
379,2016/3/28,2978.8364,2962.2
380,2016/3/29,2928.7202,3001.11
381,2016/3/30,3044.089,3023.41
382,2016/3/31,3020.8433,3009.67
383,2016/4/1,3016.0488,3057.33
384,2016/4/5,3074.1055,3059.79
385,2016/4/6,3069.0164,3062.36
386,2016/4/7,3026.505,2996.17
387,2016/4/8,2998.9053,3048.98
388,2016/4/11,3062.866,3036.82
389,2016/4/12,3042.0671,3097.16
390,2016/4/13,3097.092,3086.7
391,2016/4/14,3106.614,3089.95
392,2016/4/15,3098.1191,3058.46
393,2016/4/18,3049.4094,3054.5
394,2016/4/19,3062.697,3055.69
395,2016/4/20,2987.8306,2990.67
396,2016/4/21,2980.7515,2960.21
397,2016/4/22,2982.5356,2954.09
398,2016/4/25,2961.2466,2965.43
399,2016/4/26,2979.642,2976.02
400,2016/4/27,2963.7974,2959.51
401,2016/4/28,2951.4336,2950.58
402,2016/4/29,2945.8184,2993.53
403,2016/5/3,3009.9211,3004.42
404,2016/5/4,3006.951,2999.12
405,2016/5/5,3010.2637,3003.59
406,2016/5/6,2934.8699,2896.16
407,2016/5/9,2865.668,2845.24
408,2016/5/10,2865.0002,2857.25
409,2016/5/11,2856.7168,2839.28
410,2016/5/12,2842.9495,2850.09
411,2016/5/13,2839.3228,2851.23
412,2016/5/16,2857.0042,2860.32
413,2016/5/17,2845.557,2828.26
414,2016/5/18,2808.7207,2829.4
415,2016/5/19,2819.7393,2825.95
416,2016/5/20,2829.728,2848.07
417,2016/5/23,2846.5913,2839.7
418,2016/5/24,2822.3652,2843.17
419,2016/5/25,2821.3406,2827.09
420,2016/5/26,2817.1245,2832.8
421,2016/5/27,2825.325,2830.97
422,2016/5/30,2821.8928,2917.14
423,2016/5/31,2946.8738,2929.08
424,2016/6/1,2939.395,2925.67
425,2016/6/2,2938.423,2945.52
426,2016/6/3,2950.6057,2945.94
427,2016/6/6,2946.6404,2938.44
428,2016/6/7,2946.2483,2937.99
429,2016/6/8,2934.1672,2911.16
430,2016/6/13,2857.733,2843.46
431,2016/6/14,2864.309,2894.26
432,2016/6/15,2899.4468,2887.74
433,2016/6/16,2881.9048,2900.3
434,2016/6/17,2896.8848,2891.66
435,2016/6/20,2895.9639,2919.3
436,2016/6/21,2887.7192,2905.98
437,2016/6/22,2917.242,2904.11
438,2016/6/23,2897.649,2899.57
439,2016/6/24,2858.9453,2895.73
440,2016/6/27,2902.9453,2913.58
441,2016/6/28,2917.8699,2934.0
442,2016/6/29,2940.6113,2938.14
443,2016/6/30,2937.6348,2944.99
444,2016/7/1,2942.9758,2992.5
445,2016/7/4,3009.2114,3010.28
446,2016/7/5,3030.0596,3017.65
447,2016/7/6,3032.798,3024.11
448,2016/7/7,3032.0088,3001.55
449,2016/7/8,3004.044,3022.94
450,2016/7/11,3016.5374,3049.68
451,2016/7/12,3077.5369,3069.05
452,2016/7/13,3090.1577,3057.05
453,2016/7/14,3072.2246,3062.68
454,2016/7/15,3073.1995,3058.32
455,2016/7/18,3060.4111,3043.6
456,2016/7/19,3050.8564,3043.0
457,2016/7/20,3044.9592,3053.33
458,2016/7/21,3058.096,3039.27
459,2016/7/22,3028.0105,3027.12
460,2016/7/25,3030.6763,3050.61
461,2016/7/26,3072.227,3057.42
462,2016/7/27,3006.3262,3003.36
463,2016/7/28,3011.3962,3000.05
464,2016/7/29,2994.9187,2972.88
465,2016/8/1,2964.3318,2971.28
466,2016/8/2,2987.0562,2981.16
467,2016/8/3,2986.758,2982.86
468,2016/8/4,2989.4749,2991.68
469,2016/8/5,2985.6592,3004.72
470,2016/8/8,3014.8584,3025.91
471,2016/8/9,3039.8887,3033.2
472,2016/8/10,3032.6704,3038.05
473,2016/8/11,3018.0815,3051.05
474,2016/8/12,3074.4636,3137.48
475,2016/8/15,3172.5593,3140.44
476,2016/8/16,3139.6462,3114.25
477,2016/8/17,3127.449,3125.58
478,2016/8/18,3124.1946,3113.34
479,2016/8/19,3127.4187,3112.74
480,2016/8/22,3102.6287,3101.11
481,2016/8/23,3108.8257,3097.15
482,2016/8/24,3099.2427,3073.44
483,2016/8/25,3076.9033,3087.65
484,2016/8/26,3087.5176,3074.94
485,2016/8/29,3084.3286,3082.99
486,2016/8/30,3090.8062,3087.7
487,2016/8/31,3100.9297,3088.7
488,2016/9/1,3077.3137,3072.53
489,2016/9/2,3082.5652,3085.49
490,2016/9/5,3090.1821,3095.51
491,2016/9/6,3106.8062,3105.68
492,2016/9/7,3110.6968,3096.78
493,2016/9/8,3114.0276,3101.79
494,2016/9/9,3094.9731,3040.95
495,2016/9/12,3033.418,3029.72
496,2016/9/13,3043.3503,3017.94
497,2016/9/14,3018.594,3026.65
498,2016/9/19,3046.1523,3027.82
499,2016/9/20,3036.3376,3032.45
500,2016/9/21,3041.1404,3054.44
501,2016/9/22,3060.5894,3046.8
502,2016/9/23,3043.749,3028.24
503,2016/9/26,2994.921,2998.23
504,2016/9/27,3014.3225,3000.7
505,2016/9/28,2999.7847,3009.2
506,2016/9/29,3012.3308,3009.2
507,2016/9/30,3016.497,3048.24
508,2016/10/10,3065.902,3066.1
509,2016/10/11,3084.1382,3060.51
510,2016/10/12,3072.1777,3065.0
511,2016/10/13,3075.63,3064.79
512,2016/10/14,3076.4187,3068.81
513,2016/10/17,3052.4758,3084.19
514,2016/10/18,3106.8635,3096.22
515,2016/10/19,3106.27,3089.68
516,2016/10/20,3102.269,3101.85
517,2016/10/21,3108.0635,3137.03
518,2016/10/24,3155.328,3132.5
519,2016/10/25,3154.96,3129.84
520,2016/10/26,3133.4277,3114.76
521,2016/10/27,3128.422,3128.64
522,2016/10/28,3121.5588,3102.3
523,2016/10/31,3114.413,3122.61
524,2016/11/1,3141.7234,3118.98
525,2016/11/2,3118.5828,3140.93
526,2016/11/3,3152.4177,3141.33
527,2016/11/4,3147.6995,3139.2
528,2016/11/7,3154.7102,3156.88
529,2016/11/8,3171.9087,3146.95
530,2016/11/9,3141.2554,3172.31
531,2016/11/10,3200.3313,3202.74
532,2016/11/11,3224.7163,3221.46
533,2016/11/14,3232.6448,3214.29
534,2016/11/15,3228.4734,3210.89
535,2016/11/16,3226.732,3211.05
536,2016/11/17,3230.756,3212.39
537,2016/11/18,3213.6753,3229.76
538,2016/11/21,3246.231,3249.68
539,2016/11/22,3277.0874,3262.88
540,2016/11/23,3262.0889,3257.86
541,2016/11/24,3265.8398,3262.44
542,2016/11/25,3282.9802,3288.34
543,2016/11/28,3302.5283,3301.21
544,2016/11/29,3305.76,3277.27
545,2016/11/30,3268.5532,3279.67
546,2016/12/1,3300.1243,3279.71
547,2016/12/2,3263.5654,3219.52
548,2016/12/5,3224.258,3215.31
549,2016/12/6,3225.3503,3222.43
550,2016/12/7,3248.727,3228.12
551,2016/12/8,3237.5918,3244.8
552,2016/12/9,3258.151,3245.09
553,2016/12/12,3171.6116,3162.5
554,2016/12/13,3178.1934,3170.02
555,2016/12/14,3162.3657,3138.78
556,2016/12/15,3135.502,3128.87
557,2016/12/16,3144.9844,3125.28
558,2016/12/19,3138.2178,3117.01
559,2016/12/20,3118.2383,3140.25
560,2016/12/21,3163.8687,3143.17
561,2016/12/22,3153.555,3138.4
562,2016/12/23,3124.2388,3122.88
563,2016/12/26,3136.7656,3127.88
564,2016/12/27,3131.032,3118.78
565,2016/12/28,3116.1426,3111.8
566,2016/12/29,3111.3586,3108.84
567,2016/12/30,3119.6697,3136.46
568,2017/1/3,3159.115,3160.1
569,2017/1/4,3181.4285,3168.5
570,2017/1/5,3185.0105,3172.03
571,2017/1/6,3171.3452,3173.14
572,2017/1/9,3192.9038,3174.58
573,2017/1/10,3180.0354,3167.03
574,2017/1/11,3153.712,3144.97
575,2017/1/12,3137.6108,3130.51
576,2017/1/13,3130.3865,3105.14
577,2017/1/16,3107.7788,3108.91
578,2017/1/17,3126.393,3123.72
579,2017/1/18,3133.6394,3115.78
580,2017/1/19,3117.7703,3125.66
581,2017/1/20,3141.6687,3145.84
582,2017/1/23,3152.6455,3149.53
583,2017/1/24,3158.0312,3151.47
584,2017/1/25,3164.8455,3163.1
585,2017/1/26,3176.3293,3162.68
586,2017/2/3,3151.4058,3158.84
587,2017/2/6,3173.1235,3159.54
588,2017/2/7,3164.6138,3167.45
589,2017/2/8,3179.9631,3186.84
590,2017/2/9,3199.316,3205.05
591,2017/2/10,3214.1,3219.41
592,2017/2/13,3237.4563,3219.4
593,2017/2/14,3235.633,3236.0
594,2017/2/15,3230.4617,3230.28
595,2017/2/16,3251.2007,3238.4
596,2017/2/17,3219.056,3241.46
597,2017/2/20,3267.3062,3254.34
598,2017/2/21,3279.102,3261.38
599,2017/2/22,3281.5427,3264.08
600,2017/2/23,3267.9404,3253.96
601,2017/2/24,3270.7986,3251.65
602,2017/2/27,3246.0898,3242.68
603,2017/2/28,3264.052,3259.98
604,2017/3/1,3267.657,3256.81
605,2017/3/2,3247.6606,3221.16
606,2017/3/3,3234.7249,3234.66
607,2017/3/6,3255.1267,3242.66
608,2017/3/7,3261.3245,3245.3
609,2017/3/8,3258.2449,3233.87
610,2017/3/9,3229.8596,3222.32
611,2017/3/10,3233.1482,3237.12
612,2017/3/13,3257.4407,3246.33
613,2017/3/14,3260.9014,3243.71
614,2017/3/15,3261.0562,3269.77
615,2017/3/16,3291.383,3274.19
616,2017/3/17,3250.7502,3251.13
617,2017/3/20,3272.1887,3262.22
618,2017/3/21,3283.7417,3255.78
619,2017/3/22,3259.5967,3262.09
620,2017/3/23,3268.7017,3275.21
621,2017/3/24,3293.5793,3283.24
622,2017/3/27,3289.5635,3265.63
623,2017/3/28,3271.3398,3262.1
624,2017/3/29,3260.23,3240.02
625,2017/3/30,3226.4436,3226.25
626,2017/3/31,3246.8284,3270.65
627,2017/4/5,3299.8997,3286.67
628,2017/4/6,3303.6538,3295.19
629,2017/4/7,3306.039,3285.46
630,2017/4/10,3284.6885,3290.39
631,2017/4/11,3304.817,3284.93
632,2017/4/12,3289.628,3281.14
633,2017/4/13,3300.1775,3276.71
634,2017/4/14,3264.8057,3229.95
635,2017/4/17,3238.537,3225.05
636,2017/4/18,3218.5225,3189.44
637,2017/4/19,3187.675,3178.18
638,2017/4/20,3193.0603,3180.79
639,2017/4/21,3196.8071,3164.25
640,2017/4/24,3145.5063,3145.27
641,2017/4/25,3155.8403,3152.95
642,2017/4/26,3159.5186,3155.0
643,2017/4/27,3166.4739,3154.73
644,2017/4/28,3171.9253,3154.78
645,2017/5/2,3160.1514,3148.29
646,2017/5/3,3151.2852,3143.82
647,2017/5/4,3143.51,3117.61
648,2017/5/5,3116.9033,3093.45
649,2017/5/8,3093.0415,3084.21
650,2017/5/9,3098.3938,3090.82
651,2017/5/10,3068.9775,3063.56
652,2017/5/11,3074.9739,3090.49
653,2017/5/12,3104.5208,3098.91
654,2017/5/15,3111.7122,3113.51
655,2017/5/16,3129.778,3119.58
656,2017/5/17,3122.7107,3103.44
657,2017/5/18,3106.7695,3095.48
658,2017/5/19,3108.7878,3103.94
659,2017/5/22,3090.9531,3084.24
660,2017/5/23,3078.2764,3064.81
661,2017/5/24,3075.4604,3114.66
662,2017/5/25,3130.8997,3120.66
663,2017/5/26,3129.0718,3143.28
664,2017/5/31,3139.0337,3113.52
665,2017/6/1,3118.108,3110.39
666,2017/6/2,3121.586,3105.51
667,2017/6/5,3105.883,3102.86
668,2017/6/6,3119.3887,3140.77
669,2017/6/7,3163.7048,3153.26
670,2017/6/8,3172.519,3165.92
671,2017/6/9,3179.8372,3164.95
672,2017/6/12,3157.4524,3155.99
673,2017/6/13,3175.8118,3149.17
674,2017/6/14,3145.6116,3137.59
675,2017/6/15,3149.6035,3134.25
676,2017/6/16,3140.5137,3146.77
677,2017/6/19,3167.521,3150.46
678,2017/6/20,3158.6025,3157.03
679,2017/6/21,3176.4077,3186.98
680,2017/6/22,3170.3154,3158.05
681,2017/6/23,3174.028,3187.89
682,2017/6/26,3207.3604,3193.46
683,2017/6/27,3207.9114,3193.44
684,2017/6/28,3188.7217,3188.77
685,2017/6/29,3208.6326,3193.24
686,2017/6/30,3208.7505,3196.29
687,2017/7/3,3210.0032,3193.06
688,2017/7/4,3194.7742,3207.31
689,2017/7/5,3227.1643,3215.95
690,2017/7/6,3226.5935,3219.52
691,2017/7/7,3233.0332,3223.34
692,2017/7/10,3227.1213,3226.91
693,2017/7/11,3221.607,3215.2
694,2017/7/12,3213.4631,3219.27
695,2017/7/13,3240.7263,3222.98
696,2017/7/14,3243.9944,3230.35
697,2017/7/17,3183.5579,3187.67
698,2017/7/18,3208.798,3232.94
699,2017/7/19,3257.591,3246.24
700,2017/7/20,3266.3713,3247.71
701,2017/7/21,3256.01,3261.1
702,2017/7/24,3274.0393,3261.65
703,2017/7/25,3263.1428,3264.85
704,2017/7/26,3268.0098,3251.93
705,2017/7/27,3265.552,3256.37
706,2017/7/28,3272.3738,3276.95
707,2017/7/31,3293.7778,3292.64
708,2017/8/1,3313.6062,3305.43
